compkey,unitdesc,onstreet,blockface_name,overall_mean_occupancy,parking_spaces,mean_occupied_spaces,time_limit,parking_category,paid_subarea,paystation_count,weekday_rate_mean_ps,weekend_rate_mean_ps,all_rate_mean_ps,all_rate_max_ps,paidarea_ps,subarea_ps,street_width,speed_limit,seg_length,shape_length,slope_pct,one_way,artdescript,commercial_mixed_share,industrial_share,institutional_share,open_space_share,other_share,residential_share,transport_parking_share,building_count,building_coverage_ratio
490101,MADISON ST OFF RP BETWEEN I5 NB COLLECTOR AND 7TH AVE,MADISON ST OFF RP,7TH AVE BETWEEN JAMES ST AND CHERRY ST,0.02073245635595436,8.0,0.16585965084763488,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,0.0,30.0,1244.0,1918.44206916601,0.0,Y,Interstate/Freeway,0.8438794207139187,0.0,0.0,0.0,0.0,0.15612057928608125,0.0,5.0,0.04151601476085019
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,0.6685879934210526,4.0,2.774566885964912,120,Paid Parking,Retail,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,1ST AVE BETWEEN UNION ST AND PIKE ST,0.5998112980769231,8.0,4.978118589743589,120,Paid Parking,Retail,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,1ST AVE BETWEEN UNIVERSITY ST AND UNION ST,0.5510976080246913,8.0,4.5055046296296295,120,Paid Parking,Retail,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,0.33537162738901716,12.0,4.024459528668206,120,Paid Parking,South,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,4TH AVE BETWEEN BELL ST AND BATTERY ST,0.4485676449459094,8.0,3.6028119929006084,240,Paid Parking,North,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,5TH AVE BETWEEN BATTERY ST AND WALL ST,0.4115641571969697,10.0,4.1158290719696975,240,Paid Parking,North,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,0.43234579428007114,4.0,1.7397165104536179,240,Paid Parking,North,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,BELL ST BETWEEN 3RD AVE AND 4TH AVE,0.1838867600422833,2.0,0.36929435341789996,120,Paid Parking,South,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,0.6106052415087899,5.0,3.1676601361153782,120,Paid Parking,South,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,WALL ST BETWEEN 5TH AVE AND 6TH AVE,0.4851032267895866,5.0,2.4368824533923776,240,Paid Parking,North,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,0.4695058333333333,5.0,2.4382583333333336,120,Paid Parking,Waterfront,9.0,2.0,2.0,2.0,3.0,Belltown,North,0.0,0.0,10551.0,10551.3062060569,1.0,Y,State Route/Freeway,0.7202252199733161,0.06118425252549337,0.02490010449212661,0.011235652616348242,0.06226507392006409,0.11389544272691388,0.006294253745737634,70.0,0.3441207651678821
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,0.7468848836898186,12.0,9.14360502063924,120,Paid Parking,South,9.0,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,Belltown,South,0.0,0.0,10356.0,10354.9148540886,1.0,Y,State Route/Freeway,0.7204256907446245,0.01673261869115147,0.0431162323860878,0.016445895943383183,0.04074999311691881,0.11332187058865315,0.04920769852918125,62.0,0.3307687120314305
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,0.38563769818694,4.0,1.6686341260810933,120,Paid Parking,South,9.0,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,Belltown,South,0.0,0.0,10356.0,10354.9148540886,1.0,Y,State Route/Freeway,0.7204256907446245,0.01673261869115147,0.0431162323860878,0.016445895943383183,0.04074999311691881,0.11332187058865315,0.04920769852918125,62.0,0.3307687120314305
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,4TH AVE BETWEEN BELL ST AND BATTERY ST,0.3323139071593236,5.0,1.6623403691299512,240,Paid Parking,North,9.0,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,Belltown,South,0.0,0.0,10356.0,10354.9148540886,1.0,Y,State Route/Freeway,0.7204256907446245,0.01673261869115147,0.0431162323860878,0.016445895943383183,0.04074999311691881,0.11332187058865315,0.04920769852918125,62.0,0.3307687120314305
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,5TH AVE BETWEEN BATTERY ST AND WALL ST,0.3658088336320191,8.0,2.926470669056153,240,Paid Parking,North,9.0,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,Belltown,South,0.0,0.0,10356.0,10354.9148540886,1.0,Y,State Route/Freeway,0.7204256907446245,0.01673261869115147,0.0431162323860878,0.016445895943383183,0.04074999311691881,0.11332187058865315,0.04920769852918125,62.0,0.3307687120314305
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,0.39882744403472,8.0,3.192077885611093,240,Paid Parking,North,9.0,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,Belltown,South,0.0,0.0,10356.0,10354.9148540886,1.0,Y,State Route/Freeway,0.7204256907446245,0.01673261869115147,0.0431162323860878,0.016445895943383183,0.04074999311691881,0.11332187058865315,0.04920769852918125,62.0,0.3307687120314305
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,0.17149208752857836,9.5,1.5986860538166845,120,Paid Parking,South,9.0,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,Belltown,South,0.0,0.0,10356.0,10354.9148540886,1.0,Y,State Route/Freeway,0.7204256907446245,0.01673261869115147,0.0431162323860878,0.016445895943383183,0.04074999311691881,0.11332187058865315,0.04920769852918125,62.0,0.3307687120314305
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,MADISON ST BETWEEN WESTERN AVE AND POST AVE,0.6578208874458874,2.0,1.518704274891775,120,Paid Parking,Waterfront,9.0,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,Belltown,South,0.0,0.0,10356.0,10354.9148540886,1.0,Y,State Route/Freeway,0.7204256907446245,0.01673261869115147,0.0431162323860878,0.016445895943383183,0.04074999311691881,0.11332187058865315,0.04920769852918125,62.0,0.3307687120314305
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,WESTERN AVE BETWEEN MARION ST AND MADISON ST,0.40588476874003193,2.0,0.8387914673046252,120,Paid Parking,Waterfront,9.0,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,Belltown,South,0.0,0.0,10356.0,10354.9148540886,1.0,Y,State Route/Freeway,0.7204256907446245,0.01673261869115147,0.0431162323860878,0.016445895943383183,0.04074999311691881,0.11332187058865315,0.04920769852918125,62.0,0.3307687120314305
