compkey,unitdesc,onstreet,blockface_name,period,weekpart,occupancy_rate,occupied_spaces,parking_spaces,n_hours,n_obs,paid_rate,time_limit,parking_category,paid_subarea,occupancy_class
12253,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,POST AVE,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,day,weekend,0.4876488095238095,3.6835000000000004,7.5,50,6000,,120,Paid Parking,Edge,Under-saturated
12259,PREFONTAINE PL S BETWEEN 3RD AVE S AND 4TH AVE S,PREFONTAINE PL S,PREFONTAINE PL S BETWEEN 3RD AVE S AND 4TH AVE S,day,weekday,0.15765,0.7907500000000001,5.0,200,12000,,120,Paid Parking,Edge,Under-saturated
12259,PREFONTAINE PL S BETWEEN 3RD AVE S AND 4TH AVE S,PREFONTAINE PL S,PREFONTAINE PL S BETWEEN 3RD AVE S AND 4TH AVE S,day,weekend,0.07358333333333333,0.36791666666666667,5.0,40,2400,,120,Paid Parking,Edge,Under-saturated
12768,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,SENECA ST,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,day,weekday,0.466,3.73075,8.0,200,11964,,120,Paid Parking,Waterfront,Under-saturated
12768,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,SENECA ST,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,day,weekend,0.47850000000000004,3.8280000000000003,8.0,50,3000,,120,Paid Parking,Waterfront,Under-saturated
12768,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,SENECA ST,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,night,weekday,0.43569078947368417,3.4855263157894734,8.0,38,2280,,120,Paid Parking,Waterfront,Under-saturated
12768,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,SENECA ST,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,night,weekend,0.6572916666666666,5.275,8.0,10,600,,120,Paid Parking,Waterfront,Under-saturated
12769,SENECA ST BETWEEN WESTERN AVE AND POST AVE,SENECA ST,SENECA ST BETWEEN WESTERN AVE AND POST AVE,day,weekday,0.4650436507936508,1.4624642857142858,3.0,200,11968,,120,Paid Parking,Waterfront,Under-saturated
12769,SENECA ST BETWEEN WESTERN AVE AND POST AVE,SENECA ST,SENECA ST BETWEEN WESTERN AVE AND POST AVE,day,weekend,0.6212222222222222,1.9353333333333333,3.0,50,3000,,120,Paid Parking,Waterfront,Under-saturated
12769,SENECA ST BETWEEN WESTERN AVE AND POST AVE,SENECA ST,SENECA ST BETWEEN WESTERN AVE AND POST AVE,night,weekday,0.407977207977208,1.2431623931623932,3.0,39,2294,,120,Paid Parking,Waterfront,Under-saturated
12769,SENECA ST BETWEEN WESTERN AVE AND POST AVE,SENECA ST,SENECA ST BETWEEN WESTERN AVE AND POST AVE,night,weekend,0.546111111111111,1.64,3.0,10,600,,120,Paid Parking,Waterfront,Under-saturated
12771,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,SENECA ST,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,day,weekday,0.47317638888888885,2.0028125,4.0,200,23961,,120,Paid Parking,Retail,Under-saturated
12771,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,SENECA ST,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,day,weekend,0.6354333333333334,2.716833333333333,4.0,50,6000,,120,Paid Parking,Retail,Under-saturated
12771,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,SENECA ST,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,night,weekday,0.6204219409282701,2.6426160337552744,3.0,40,4676,,120,Paid Parking,Retail,Under-saturated
12771,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,SENECA ST,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,night,weekend,0.8125555555555556,3.3983333333333334,4.0,10,1200,,120,Paid Parking,Retail,Optimal
12772,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,SENECA ST,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,day,weekday,0.49743478260869567,2.060322463768116,4.0,200,11986,,120,Paid Parking,Retail,Under-saturated
12772,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,SENECA ST,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,day,weekend,0.6235833333333334,2.654333333333333,4.0,50,3000,,120,Paid Parking,Retail,Under-saturated
12772,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,SENECA ST,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,night,weekday,0.6565624999999999,2.8483333333333336,4.0,40,2282,,120,Paid Parking,Retail,Under-saturated
12772,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,SENECA ST,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,night,weekend,0.9487500000000001,4.57,4.0,10,600,,120,Paid Parking,Retail,Over-saturated
12773,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,SENECA ST,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,day,weekday,0.5096263888888889,2.2555666666666667,4.5,200,23929,,120,Paid Parking,Retail,Under-saturated
12773,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,SENECA ST,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,day,weekend,0.3449444444444444,1.5621666666666667,4.5,50,6000,,120,Paid Parking,Retail,Under-saturated
12773,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,SENECA ST,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,night,weekday,0.48879344986939927,2.108710066305003,6.0,40,4633,,120,Paid Parking,Retail,Under-saturated
12773,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,SENECA ST,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,night,weekend,0.6355555555555555,2.825833333333333,4.5,10,1200,,120,Paid Parking,Retail,Under-saturated
12775,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,SENECA ST,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,day,weekday,0.1983371212121212,2.1817083333333334,11.0,200,11964,,120,Paid Parking,Retail,Under-saturated
12775,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,SENECA ST,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,day,weekend,0.23403030303030303,2.5743333333333336,11.0,50,3000,,120,Paid Parking,Retail,Under-saturated
12775,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,SENECA ST,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,night,weekday,0.17537878787878786,1.9291666666666667,11.0,40,2323,,120,Paid Parking,Retail,Under-saturated
12775,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,SENECA ST,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,night,weekend,0.3110606060606061,3.421666666666667,11.0,10,600,,120,Paid Parking,Retail,Under-saturated
12778,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,SENECA ST,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,day,weekday,0.24282156332491286,1.327497893699219,5.5,200,23871,,120,Paid Parking,,Under-saturated
12778,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,SENECA ST,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,day,weekend,0.19213333333333335,1.0575,5.5,50,6000,,120,Paid Parking,,Under-saturated
12778,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,SENECA ST,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,night,weekday,0.43409248044953763,2.3975076746835855,5.5,40,4757,,120,Paid Parking,,Under-saturated
12778,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,SENECA ST,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,night,weekend,0.38322222222222224,2.086666666666667,5.5,10,1200,,120,Paid Parking,,Under-saturated
12779,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,SENECA ST,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,day,weekday,0.2799399649624839,1.0763965753365285,4.0,200,23874,,120,Paid Parking,,Under-saturated
12779,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,SENECA ST,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,day,weekend,0.25801111111111114,0.998,4.0,50,6000,,120,Paid Parking,,Under-saturated
12779,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,SENECA ST,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,night,weekday,0.367987586238199,1.4633561410675382,4.0,40,4761,,120,Paid Parking,,Under-saturated
12779,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,SENECA ST,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,night,weekend,0.45461111111111113,1.8058333333333334,4.0,10,1200,,120,Paid Parking,,Under-saturated
12780,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,SENECA ST,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,day,weekday,0.16424892205231753,1.2817134569781898,7.5,200,23861,,120,Paid Parking,,Under-saturated
12780,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,SENECA ST,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,day,weekend,0.14975925925925926,1.1968333333333334,7.5,50,6000,,120,Paid Parking,,Under-saturated
12780,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,SENECA ST,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,night,weekday,0.20935894053247775,1.6501902862208713,7.5,40,4759,,120,Paid Parking,,Under-saturated
12780,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,SENECA ST,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,night,weekend,0.22171296296296297,1.6641666666666666,7.5,10,1200,,120,Paid Parking,,Under-saturated
12781,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,SENECA ST,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,day,weekday,0.10291414306107058,0.3877503222442823,4.0,200,19133,,120,Paid Parking,,Under-saturated
12781,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,SENECA ST,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,day,weekend,0.1846031746031746,0.6638095238095238,4.0,50,4200,,120,Paid Parking,,Under-saturated
12781,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,SENECA ST,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,night,weekday,0.2475926443947144,0.915110160912191,4.0,40,3817,,120,Paid Parking,,Under-saturated
12781,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,SENECA ST,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,night,weekend,0.3551587301587302,1.332142857142857,4.0,10,840,,120,Paid Parking,,Under-saturated
12782,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,SENECA ST,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,day,weekday,0.09981338785848273,0.5667936604290145,4.0,200,22082,,120,Paid Parking,,Under-saturated
12782,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,SENECA ST,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,day,weekend,0.08360119047619047,0.5073333333333333,5.5,50,6000,,120,Paid Parking,,Under-saturated
12782,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,SENECA ST,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,night,weekday,0.07579633204633204,0.40743243243243243,4.0,40,4414,,120,Paid Parking,,Under-saturated
12782,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,SENECA ST,SENECA ST BETWEEN MINOR AVE AND SUMMIT AVE,night,weekend,0.15976190476190474,0.9358333333333334,5.5,10,1200,,120,Paid Parking,,Under-saturated
12783,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SENECA ST,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,day,weekday,0.12796098830501196,0.8374372243120258,6.0,200,23288,,120,Paid Parking,,Under-saturated
12783,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SENECA ST,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,day,weekend,0.2109583333333333,1.4148333333333332,7.0,50,6000,,120,Paid Parking,,Under-saturated
12783,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SENECA ST,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,night,weekday,0.18885134088938438,1.2101913786696397,6.0,40,4666,,120,Paid Parking,,Under-saturated
12783,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SENECA ST,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,night,weekend,0.34496527777777775,2.2933333333333334,7.0,10,1200,,120,Paid Parking,,Under-saturated
12784,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SENECA ST,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,day,weekday,0.14013392484028606,0.4650631318135542,4.0,200,23304,,120,Restricted Parking Zone,,Under-saturated
12784,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SENECA ST,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,day,weekend,0.19988888888888887,0.6461666666666666,3.5,50,6000,,120,Paid Parking,,Under-saturated
12784,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SENECA ST,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,night,weekday,0.308113722697056,1.0312535612535614,4.0,40,4655,,120,Restricted Parking Zone,,Under-saturated
12784,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SENECA ST,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,night,weekend,0.4095833333333333,1.3416666666666666,3.5,10,1200,,120,Paid Parking,,Under-saturated
12857,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,SPRING ST,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,day,weekday,0.549703947368421,1.2846578947368419,2.0,200,11978,,120,Paid Parking,Waterfront,Under-saturated
12857,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,SPRING ST,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,day,weekend,0.72,2.117,2.0,50,3000,,120,Paid Parking,Waterfront,Optimal
12857,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,SPRING ST,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,night,weekday,0.5508333333333334,1.2770833333333333,2.0,40,2353,,120,Paid Parking,Waterfront,Under-saturated
12857,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,SPRING ST,SPRING ST BETWEEN ALASKAN WAY AND WESTERN AVE,night,weekend,0.7474999999999999,1.7416666666666667,2.0,10,600,,120,Paid Parking,Waterfront,Optimal
12866,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,SPRING ST,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,day,weekday,0.11334209944609355,0.6126205510704379,5.5,200,23948,,120,Paid Parking,,Under-saturated
12866,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,SPRING ST,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,day,weekend,0.1493809523809524,0.8021666666666667,5.5,50,6000,,120,Paid Parking,,Under-saturated
12866,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,SPRING ST,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,night,weekday,0.18520833333333334,0.9458333333333334,5.5,40,4772,,120,Paid Parking,,Under-saturated
12866,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,SPRING ST,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,night,weekend,0.2685119047619048,1.4233333333333333,5.5,10,1200,,120,Paid Parking,,Under-saturated
12867,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,SPRING ST,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,day,weekday,0.12393684184926892,0.9914947347941514,8.0,200,11924,,120,Paid Parking,,Under-saturated
12867,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,SPRING ST,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,day,weekend,0.12391666666666667,0.9913333333333334,8.0,50,3000,,120,Paid Parking,,Under-saturated
12867,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,SPRING ST,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,night,weekday,0.2904849041889483,2.3238792335115863,8.0,40,2375,,120,Paid Parking,,Under-saturated
12867,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,SPRING ST,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,night,weekend,0.368125,2.945,8.0,10,600,,120,Paid Parking,,Under-saturated
12869,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,SPRING ST,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,day,weekday,0.10428293342922379,0.5420516776215878,5.5,200,23950,,120,Paid Parking,,Under-saturated
12869,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,SPRING ST,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,day,weekend,0.13755357142857144,0.622,5.5,50,6000,,120,Paid Parking,,Under-saturated
12869,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,SPRING ST,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,night,weekday,0.12817708333333333,0.6589583333333333,5.5,40,4800,,120,Paid Parking,,Under-saturated
12869,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,SPRING ST,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,night,weekend,0.29485119047619046,1.3908333333333334,5.5,10,1200,,120,Paid Parking,,Under-saturated
12870,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,SPRING ST,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,day,weekday,0.06199285327372197,0.33938108746713735,7.0,200,20357,,120,Restricted Parking Zone,,Under-saturated
12870,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,SPRING ST,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,day,weekend,0.07408928571428572,0.359,5.5,50,6000,,120,Restricted Parking Zone,,Under-saturated
12870,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,SPRING ST,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,night,weekday,0.07845763305322129,0.49166666666666664,7.0,40,4053,,120,Restricted Parking Zone,,Under-saturated
12870,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,SPRING ST,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,night,weekend,0.07863095238095238,0.3291666666666667,5.5,10,1200,,120,Restricted Parking Zone,,Under-saturated
12871,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,SPRING ST,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,day,weekday,0.05698040710138929,0.3986235552583819,8.0,200,22748,,120,Restricted Parking Zone,,Under-saturated
12871,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,SPRING ST,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,day,weekend,0.06035493827160494,0.44648148148148153,8.0,50,5400,,120,Restricted Parking Zone,,Under-saturated
12871,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,SPRING ST,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,night,weekday,0.05116959064327485,0.35592105263157897,8.0,40,4560,,120,Restricted Parking Zone,,Under-saturated
12871,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,SPRING ST,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,night,weekend,0.017283950617283952,0.11944444444444444,8.0,10,1080,,120,Restricted Parking Zone,,Under-saturated
12872,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SPRING ST,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,day,weekday,0.10230239070376847,0.6479934745285795,6.5,200,23893,,120,Paid Parking,,Under-saturated
12872,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SPRING ST,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,day,weekend,0.18466666666666665,1.1563333333333332,6.5,50,6000,,120,Paid Parking,,Under-saturated
12872,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SPRING ST,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,night,weekday,0.2529834365107986,1.6093172857314582,6.5,40,4766,,120,Paid Parking,,Under-saturated
12872,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SPRING ST,SPRING ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,night,weekend,0.3134126984126984,1.9441666666666666,6.5,10,1200,,120,Paid Parking,,Under-saturated
12873,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SPRING ST,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,day,weekday,0.10937624677146596,0.490876075521238,4.5,200,23946,,120,Paid Parking,,Under-saturated
12873,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SPRING ST,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,day,weekend,0.16685833333333336,0.7668333333333334,4.5,50,6000,,120,Paid Parking,,Under-saturated
12873,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SPRING ST,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,night,weekday,0.23561534986334962,1.072534928865163,4.5,40,4758,,120,Paid Parking,,Under-saturated
12873,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SPRING ST,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,night,weekend,0.26083333333333336,1.2799999999999998,4.5,10,1200,,120,Paid Parking,,Under-saturated
12895,STEWART ST BETWEEN PIKE PL AND POST AL,STEWART ST,STEWART ST BETWEEN PIKE PL AND POST AL,day,weekday,0.2954375,1.1858333333333333,4.0,200,11965,,120,Paid Parking,Waterfront,Under-saturated
12895,STEWART ST BETWEEN PIKE PL AND POST AL,STEWART ST,STEWART ST BETWEEN PIKE PL AND POST AL,day,weekend,0.2508333333333333,1.0033333333333332,4.0,50,3000,,120,Paid Parking,Waterfront,Under-saturated
12895,STEWART ST BETWEEN PIKE PL AND POST AL,STEWART ST,STEWART ST BETWEEN PIKE PL AND POST AL,night,weekday,0.3212606837606838,1.2905982905982907,4.0,39,2281,,120,Paid Parking,Waterfront,Under-saturated
12895,STEWART ST BETWEEN PIKE PL AND POST AL,STEWART ST,STEWART ST BETWEEN PIKE PL AND POST AL,night,weekend,0.25458333333333333,1.0183333333333333,4.0,10,600,,120,Paid Parking,Waterfront,Under-saturated
12896,STEWART ST BETWEEN POST AL AND 1ST AVE,STEWART ST,STEWART ST BETWEEN POST AL AND 1ST AVE,day,weekday,0.42486666666666667,2.1456666666666666,5.0,200,11964,,120,Paid Parking,Waterfront,Under-saturated
12896,STEWART ST BETWEEN POST AL AND 1ST AVE,STEWART ST,STEWART ST BETWEEN POST AL AND 1ST AVE,day,weekend,0.36266666666666664,1.8326666666666669,5.0,50,3000,,120,Paid Parking,Waterfront,Under-saturated
12896,STEWART ST BETWEEN POST AL AND 1ST AVE,STEWART ST,STEWART ST BETWEEN POST AL AND 1ST AVE,night,weekday,0.7062280701754385,3.6916666666666664,5.0,38,2280,,120,Paid Parking,Waterfront,Optimal
12896,STEWART ST BETWEEN POST AL AND 1ST AVE,STEWART ST,STEWART ST BETWEEN POST AL AND 1ST AVE,night,weekend,0.636,3.2083333333333335,5.0,10,600,,120,Paid Parking,Waterfront,Under-saturated
12897,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,STEWART ST,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,day,weekday,0.33923333333333333,2.0364833333333334,6.0,200,11965,,120,Paid Parking,Retail,Under-saturated
12897,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,STEWART ST,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,day,weekend,0.3636666666666667,2.182,6.0,50,3000,,120,Paid Parking,Retail,Under-saturated
12897,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,STEWART ST,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,night,weekday,0.43532763532763535,2.625213675213675,6.0,39,2281,,120,Paid Parking,Retail,Under-saturated
12897,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,STEWART ST,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,night,weekend,0.3516666666666667,2.1100000000000003,6.0,10,600,,120,Paid Parking,Retail,Under-saturated
12898,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,STEWART ST,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,day,weekday,0.3996875,1.6008796296296297,4.0,180,10764,,120,Paid Parking,Retail,Under-saturated
12898,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,STEWART ST,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,day,weekend,0.5834166666666667,2.361333333333333,4.0,50,3000,,120,Paid Parking,Retail,Under-saturated
12898,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,STEWART ST,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,night,weekday,0.4645833333333333,1.8699999999999999,4.0,40,2298,,120,Paid Parking,Retail,Under-saturated
12898,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,STEWART ST,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,night,weekend,0.6895833333333333,2.8916666666666666,4.0,10,600,,120,Paid Parking,Retail,Under-saturated
12900,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,STEWART ST,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,day,weekday,0.33111596170072327,1.8574188590739624,7.0,196,18439,,120,Paid Parking,South,Under-saturated
12900,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,STEWART ST,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,day,weekend,0.38182539682539685,1.9724074074074076,4.0,50,5400,,120,Paid Parking,South,Under-saturated
12900,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,STEWART ST,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,night,weekday,0.2953459175233369,1.7442652329749104,4.0,40,4556,,120,Paid Parking,South,Under-saturated
12900,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,STEWART ST,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,night,weekend,0.48584656084656086,2.7435185185185187,4.0,10,1080,,120,Paid Parking,South,Under-saturated
12981,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,SUMMIT AVE,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,day,weekday,0.09660391672560383,0.7728313338048306,8.0,200,23325,,120,Paid Parking,,Under-saturated
12981,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,SUMMIT AVE,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,day,weekend,0.11695833333333333,0.9356666666666666,8.0,50,6000,,120,Paid Parking,,Under-saturated
12981,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,SUMMIT AVE,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,night,weekday,0.15148315736551032,1.2118652589240826,8.0,40,4661,,120,Paid Parking,,Under-saturated
12981,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,SUMMIT AVE,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,night,weekend,0.12249999999999998,0.9799999999999999,8.0,10,1200,,120,Paid Parking,,Under-saturated
12982,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST,SUMMIT AVE,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST,day,weekday,0.11627368859891657,0.6976421315934993,6.0,200,23364,,120,Paid Parking,,Under-saturated
